"REC_TX_DT_YEAR","DON_HOSPITAL_STATE","CAN_HOSPITAL_STATE","N_TX","PCT_TX_DON_STATE","PCT_TX_CAN_STATE"
2018,"OK","OH",1,0.00869565217391304,0.00264550264550265
2018,"OR","OR",45,0.9,0.548780487804878
2018,"OR","WA",3,0.06,0.0212765957446809
2018,"OR","AZ",2,0.04,0.00714285714285714
2018,"PA","PA",304,0.765743073047859,0.650963597430407
2018,"PA","MD",42,0.105793450881612,0.21
2018,"PA","MA",15,0.0377833753148615,0.0638297872340425
2018,"PA","OH",8,0.0201511335012594,0.0211640211640212
2018,"PA","DC",7,0.017632241813602,0.0760869565217391
2018,"PA","NJ",6,0.0151133501259446,0.12
2018,"PA","NY",5,0.0125944584382872,0.0132978723404255
2018,"PA","MN",3,0.00755667506297229,0.0208333333333333
2018,"PA","CT",2,0.00503778337531486,0.0357142857142857
2018,"PA","AL",1,0.00251889168765743,0.00840336134453781
2018,"PA","FL",1,0.00251889168765743,0.00193423597678917
2018,"PA","IN",1,0.00251889168765743,0.00689655172413793
2018,"PA","MO",1,0.00251889168765743,0.00598802395209581
2018,"PA","VA",1,0.00251889168765743,0.00609756097560976
2018,"PR","FL",30,0.4,0.058027079303675
2018,"PR","PR",28,0.373333333333333,0.875
2018,"PR","AL",6,0.08,0.0504201680672269
2018,"PR","GA",5,0.0666666666666667,0.0190839694656489
2018,"PR","LA",3,0.04,0.0121951219512195
2018,"PR","NY",2,0.0266666666666667,0.00531914893617021
2018,"PR","MS",1,0.0133333333333333,0.0217391304347826
2018,"RI","MA",9,1,0.0382978723404255
2018,"SC","SC",63,0.504,0.851351351351351
2018,"SC","TN",16,0.128,0.0723981900452489
2018,"SC","VA",15,0.12,0.0914634146341463
2018,"SC","NC",14,0.112,0.0707070707070707
2018,"SC","LA",5,0.04,0.0203252032520325
2018,"SC","KY",4,0.032,0.0481927710843374
2018,"SC","FL",2,0.016,0.00386847195357834
2018,"SC","TX",2,0.016,0.00286123032904149
2018,"SC","AZ",1,0.008,0.00357142857142857
2018,"SC","MA",1,0.008,0.00425531914893617
2018,"SC","MD",1,0.008,0.005
2018,"SC","NY",1,0.008,0.00265957446808511
2018,"SD","MN",8,0.666666666666667,0.0555555555555556
2018,"SD","WI",2,0.166666666666667,0.0121951219512195
2018,"SD","IL",1,0.0833333333333333,0.00374531835205993
2018,"SD","SD",1,0.0833333333333333,0.125
2018,"TN","TN",168,0.64367816091954,0.760180995475113
2018,"TN","NC",31,0.118773946360153,0.156565656565657
2018,"TN","VA",30,0.114942528735632,0.182926829268293
2018,"TN","MA",9,0.0344827586206897,0.0382978723404255
2018,"TN","KY",8,0.0306513409961686,0.0963855421686747
2018,"TN","LA",4,0.0153256704980843,0.016260162601626
2018,"TN","NY",3,0.0114942528735632,0.00797872340425532
2018,"TN","IN",2,0.00766283524904215,0.0137931034482759
2018,"TN","SC",2,0.00766283524904215,0.027027027027027
2018,"TN","AZ",1,0.00383141762452107,0.00357142857142857
2018,"TN","MO",1,0.00383141762452107,0.00598802395209581
2018,"TN","PA",1,0.00383141762452107,0.00214132762312634
2018,"TN","TX",1,0.00383141762452107,0.00143061516452074
2018,"TX","TX",627,0.938622754491018,0.896995708154506
2018,"TX","LA",9,0.0134730538922156,0.0365853658536585
2018,"TX","OK",8,0.0119760479041916,0.153846153846154
